,,,Target,Units
,,,A16-59,
Channel,Year,Month in Year,Share,
Eska Extra [Eska TV],2026,5,0.000380,
Eska Extra [Eska TV],2026,6,0.000427,
Eska Extra [Eska TV],2026,7,0.000443,
Eska Rock TV,2025,1,0.000191,
Eska Rock TV,2025,2,0.000187,
Eska Rock TV,2025,3,0.000186,
Eska Rock TV,2025,4,0.000137,
Eska Rock TV,2025,5,0.000136,
Eska Rock TV,2025,6,0.000202,
Eska Rock TV,2025,7,0.000156,
Eska Rock TV,2025,8,0.000223,
Eska Rock TV,2025,9,0.000293,
Eska Rock TV,2025,10,0.000242,
Eska Rock TV,2025,11,0.000443,
Eska Rock TV,2025,12,0.000519,
Eska Rock TV,2026,1,0.000467,
Eska Rock TV,2026,2,0.000379,
Eska Rock TV,2026,3,0.000352,
Eska Rock TV,2026,4,0.000306,
Eska Rock TV,2026,5,0.000157,
Eska Rock TV,2026,6,0.000182,
Eska Rock TV,2026,7,0.000016,
Eska TV [8TV],2025,1,0.003585,
Eska TV [8TV],2025,2,0.004237,
Eska TV [8TV],2025,3,0.003259,
Eska TV [8TV],2025,4,0.003491,
Eska TV [8TV],2025,5,0.003290,
Eska TV [8TV],2025,6,0.003268,
Eska TV [8TV],2025,7,0.005066,
Eska TV [8TV],2025,8,0.004234,
Eska TV [8TV],2025,9,0.003157,
Eska TV [8TV],2025,10,0.003165,
Eska TV [8TV],2025,11,0.002967,
Eska TV [8TV],2025,12,0.003650,
Eska TV [8TV],2026,1,0.002654,
Eska TV [8TV],2026,2,0.003458,
Eska TV [8TV],2026,3,0.003415,
Eska TV [8TV],2026,4,0.003174,
Eska TV [8TV],2026,5,0.004361,
Eska TV [8TV],2026,6,0.005053,
Eska TV [8TV],2026,7,0.003559,
Extreme Sports,2025,1,0.000049,
Extreme Sports,2025,2,0.000019,
Extreme Sports,2025,3,0.000020,
Extreme Sports,2025,4,0.000072,
Extreme Sports,2025,5,0.000029,
Extreme Sports,2025,6,0.000025,
Extreme Sports,2025,7,0.000021,
Extreme Sports,2025,8,0.000021,
Extreme Sports,2025,9,0.000014,
Extreme Sports,2025,10,0.000034,
Extreme Sports,2025,11,0.000054,
Extreme Sports,2025,12,0.000036,
Extreme Sports,2026,1,0.000044,
Extreme Sports,2026,2,0.000052,
Extreme Sports,2026,3,0.000033,
Extreme Sports,2026,4,0.000029,
Extreme Sports,2026,5,0.000022,
Extreme Sports,2026,6,0.000028,
Extreme Sports,2026,7,0.000005,
FILMBOX+ Action,2026,1,0.000215,
FILMBOX+ Action,2026,2,0.000305,
FILMBOX+ Action,2026,3,0.000278,
FILMBOX+ Action,2026,4,0.000282,
FILMBOX+ Action,2026,5,0.000272,
FILMBOX+ Action,2026,6,0.000485,
FILMBOX+ Action,2026,7,0.000435,
FILMBOX+ Comedy,2026,1,0.000168,
FILMBOX+ Comedy,2026,2,0.000213,
FILMBOX+ Comedy,2026,3,0.000234,
FILMBOX+ Comedy,2026,4,0.000166,
